sku_id,location_name,at site,,at transit,at wh,sales_30_days,sales_60_days,sales_90_days,sku name,catalog_price,brands,category,assortment_group,markets,seasons,styles,size,department_name,department_external_id,product_name
P74103-18348A-000-63,Store #12,0,,0,0,0,0,0,PLAYERA NIÑO JASPEADA - SF WEBAS P18 A 000-S/C L,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,L,Linea,2,PLAYERA NIÑO JASPEADA - SF WEBAS P18 A 000-S/C
P00130-03172A-224-65,Store #12,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE S,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE
P00130-20009A-211-63,Store #7,2,,0,51,0,0,1,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO L,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2019,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO
P99898-00764A-066-06,Store #23,0,,0,0,0,0,0,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 066-GRIS 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2021,MANGA CORTA,6,Moda,1,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 066-GRIS
P00130-02950A-173-66,Store #20,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF VALLARTAZO 24 A 173-NEGRO 2X,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF VALLARTAZO 24 A 173-NEGRO
P00148-18429A-211-06,Store #29,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF TIPO COMICA A 211-ROJO 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2018,MANGA CORTA,6,Linea,2,PLAYERA INFANTIL PREMIUM - SF TIPO COMICA A 211-ROJO
P00716-02117A-120-08,Store #15,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF TIPO TEXTURA A 120-AZUL 8,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,8,Moda,1,PLAYERA NIÑO FULL PRINT - SF TIPO TEXTURA A 120-AZUL
P01055-01512A-223-08,Store #16,2,,0,26,3,5,6,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE 8,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL BEBE MASCULINO,VERANO 2022,MANGA LARGA,8,Moda,1,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE
P99842-14135A-241-65,Store #11,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF SPORT DEPARTMENT A 241-VINO S,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,S,Linea,2,PLAYERA DE NIÑO - SF SPORT DEPARTMENT A 241-VINO
P73278-15709A-152-06,Store #8,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO
P00130-02472A-061-66,Store #10,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA 2X,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA
P00130-03035A-201-63,Store #30,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL L,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL
P00130-03448A-120-63,Store #15,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL L,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA - VERANO 2012,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P99842-02239A-241-69,Store #4,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF GAMERS CLUB A 241-VINO XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA CORTA,XL,Linea,2,PLAYERA DE NIÑO - SF GAMERS CLUB A 241-VINO
P01055-02119A-066-10,Store #26,0,,0,0,0,0,0,PLAYERA ÑO M LARGA - SF RANA SURF CODO A 066-GRIS 10,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA LARGA,10,Moda,1,PLAYERA ÑO M LARGA - SF RANA SURF CODO A 066-GRIS
P99842-06324A-219-63,Store #1,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF ISLA VINTAGE A 219-AZUL L,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,VERANO 2023,MANGA CORTA,L,Linea,2,PLAYERA DE NIÑO - SF ISLA VINTAGE A 219-AZUL
P20416-03156A-023-10,Store #18,0,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF ORANGE SURF A 023-BLANCO 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2025,MANGA CORTA,10,Moda,1,PLAYERA NIÑO 2 TONOS - SF ORANGE SURF A 023-BLANCO
P20671-00794A-066-04,Store #16,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF TELA RANAS A 066-GRIS 4,299,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,4,Moda,1,PLAYERA NIÑO FULL PRINT - SF TELA RANAS A 066-GRIS
P00130-03172A-224-69,Store #26,0,,0,0,1,1,1,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE XL,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE
P99898-00764A-211-06,Store #18,0,,0,0,0,0,0,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 211-ROJO 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2021,MANGA CORTA,6,Moda,1,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 211-ROJO
P00130-18744A-211-64,Store #2,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF EMOJI COLORS A 211-ROJO M,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,SIN TEMPORADA,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF EMOJI COLORS A 211-ROJO
P73278-15709A-152-08,Store #18,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,8,Linea,2,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO
P00130-02472A-061-65,Store #28,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA S,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA
P73278-02800A-017-04,Store #27,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF RANA GAMER FL A 017-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF RANA GAMER FL A 017-AZUL
P20416-02846A-014-04,Store #24,0,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF SEEK ADVENTURE A 014-AZUL 4,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,4,Moda,1,PLAYERA NIÑO 2 TONOS - SF SEEK ADVENTURE A 014-AZUL
P00130-02815A-173-64,Store #26,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO M,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO
P20416-03016A-023-06,Store #25,29,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,6,Moda,1,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO
P00130-18577A-211-63,Store #24,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF COOL COLOR A 211-ROJO L,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,SIN TEMPORADA,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF COOL COLOR A 211-ROJO
P73278-03390A-014-06,Store #3,0,,0,,0,0,0,PLAYERA NIÑO ALGODÓN - SF SER POPULAR A 014-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2025,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF SER POPULAR A 014-AZUL
P73278-02800A-017-06,Store #15,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF RANA GAMER FL A 017-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF RANA GAMER FL A 017-AZUL
P73278-15709A-152-04,Store #27,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO
P73278-02379A-145-06,Store #6,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF AESTHETIC A 145-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF AESTHETIC A 145-AZUL
P00130-03035A-201-69,Store #18,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL XL,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL
P99921-01837A-023-06,Store #27,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA LARGA,6,Moda,1,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO
P74103-18348A-479-65,Store #14,1,,0,0,1,6,8,PLAYERA NIÑO JASPEADA - SF WEBAS P18 A 479-AZUL S,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,S,Linea,2,PLAYERA NIÑO JASPEADA - SF WEBAS P18 A 479-AZUL
P00130-02952A-173-63,Store #6,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO L,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO
P00130-03196A-201-65,Store #17,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CARNAVAL CH 25 A 201-AZUL S,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF CARNAVAL CH 25 A 201-AZUL
P73278-02769A-417-12,Store #4,11,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF FROGENCIO KELLY CH A 417-MAMEY 12,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,12,Linea,2,PLAYERA NIÑO ALGODÓN - SF FROGENCIO KELLY CH A 417-MAMEY
P00130-01586A-211-63,Store #24,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO L,239,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO
P99842-19176A-219-64,Store #6,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF BAD BOY A 219-AZUL M,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,M,Linea,2,PLAYERA DE NIÑO - SF BAD BOY A 219-AZUL
P00130-02605A-173-66,Store #9,3,,0,11,5,7,8,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO 2X,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO
P73278-02965A-014-10,Store #7,3,,0,0,1,2,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,10,Linea,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL
P99921-02729A-034-10,Store #9,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA LARGA,10,Moda,1,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO
P01055-01512A-223-06,Store #16,2,,0,4,2,2,4,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE 6,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL BEBE MASCULINO,VERANO 2022,MANGA LARGA,6,Moda,1,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE
P00130-01586A-211-64,Store #29,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO M,239,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO
P99842-16110A-241-64,Store #27,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF FRANKIE A 241-VINO M,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,M,Linea,2,PLAYERA DE NIÑO - SF FRANKIE A 241-VINO
P00130-03448A-120-65,Store #25,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL S,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA - VERANO 2012,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P73278-02965A-014-06,Store #8,3,,0,2,5,10,10,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL
P00295-02491A-022-08,Store #7,0,,0,0,0,0,0,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,8,Moda,1,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE
P00148-01985A-211-10,Store #20,17,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HAPPY SKATE A 211-ROJO 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,10,Linea,2,PLAYERA INFANTIL PREMIUM - SF HAPPY SKATE A 211-ROJO
P91165-03199A-022-10,Store #11,0,,0,0,0,0,0,PLAY ÑO BICOLOR - SF FRANJA XTREME A 022-BEIGE 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2025,MANGA CORTA,10,Moda,1,PLAY ÑO BICOLOR - SF FRANJA XTREME A 022-BEIGE
P00130-03186A-211-69,Store #24,9,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF RANA ASOMADA A 211-ROJO XL,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF RANA ASOMADA A 211-ROJO
P74103-18348A-479-65,Store #21,0,,0,0,0,0,0,PLAYERA NIÑO JASPEADA - SF WEBAS P18 A 479-AZUL S,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,S,Linea,2,PLAYERA NIÑO JASPEADA - SF WEBAS P18 A 479-AZUL
P00148-03006A-173-04,Store #10,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF BASKET FLAME A 173-NEGRO 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,4,Linea,2,PLAYERA INFANTIL PREMIUM - SF BASKET FLAME A 173-NEGRO
P91165-02727A-067-08,Store #3,0,,0,,0,0,0,PLAY ÑO BICOLOR - SF FALLING FROGS A 067-GRIS JASPE 8,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,8,Moda,1,PLAY ÑO BICOLOR - SF FALLING FROGS A 067-GRIS JASPE
P00130-03448A-120-63,Store #25,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL L,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA - VERANO 2012,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P00148-00443A-211-10,Store #11,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF BEACH ONLY A 211-ROJO 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2020,MANGA CORTA,10,Linea,2,PLAYERA INFANTIL PREMIUM - SF BEACH ONLY A 211-ROJO
P00148-02586A-211-06,Store #21,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 211-ROJO 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,6,Linea,2,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 211-ROJO
P99921-03019A-023-04,Store #27,2,,0,14,1,1,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO 4,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA LARGA,4,Moda,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO
P00716-02117A-120-08,Store #25,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF TIPO TEXTURA A 120-AZUL 8,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,8,Moda,1,PLAYERA NIÑO FULL PRINT - SF TIPO TEXTURA A 120-AZUL
P00130-02472A-061-64,Store #1,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA M,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA
P00130-02681A-155-69,Store #28,2,,0,49,2,5,5,PLAYERA BÁSICA INFANTIL - SF ALL STAR FOOTBALL A 155-NARANJA XL,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF ALL STAR FOOTBALL A 155-NARANJA
P99921-02729A-034-10,Store #22,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA LARGA,10,Moda,1,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO
P99842-19176A-219-69,Store #10,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF BAD BOY A 219-AZUL XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,XL,Linea,2,PLAYERA DE NIÑO - SF BAD BOY A 219-AZUL
P00130-01586A-211-63,Store #18,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO L,239,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO
P20416-03016A-023-06,Store #15,2,,0,29,0,0,0,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,6,Moda,1,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO
P00148-18429A-211-08,Store #21,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF TIPO COMICA A 211-ROJO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2018,MANGA CORTA,8,Linea,2,PLAYERA INFANTIL PREMIUM - SF TIPO COMICA A 211-ROJO
P00130-02950A-173-63,Store #12,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF VALLARTAZO 24 A 173-NEGRO L,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF VALLARTAZO 24 A 173-NEGRO
P73278-02608A-383-08,Store #8,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF SURF PARCHE A 383-BEIGE 8,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,8,Linea,2,PLAYERA NIÑO ALGODÓN - SF SURF PARCHE A 383-BEIGE
