sku_id,location_id,crnt_site_qty,crnt_transit_qty,crnt_source_location_site_qty,sales_30_days,sales_60_days,sales_90_days,sku.name,sku.external_id,catalog_cost,catalog_price,brands,category,assortment_group,markets,seasons,styles,size,department_name,product_name,loc.name
aa7a6be1-18eb-5fbc-9404-03353e3a97ac,d6fecbed-b5df-55cd-8f93-a98667ac9d3b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ECHÉMOSLE RANAS A 173-NEGRO L,P00122-02614A-173-63,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2023,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF ECHÉMOSLE RANAS A 173-NEGRO,PV4
4a4710c6-0da6-5731-8982-5e17f27cfb9e,9e6158f0-778f-5cae-8b6c-05449b191eca,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF PARADISE LIFE A 094-AZUL L,P00151-01451A-094-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM FIT - SF PARADISE LIFE A 094-AZUL,PUNTA LANGOSTA
8764d556-0cf6-5641-90d9-297c171616ce,91f240b5-7847-5c33-b34c-a02ab13d8622,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF BLUE ANGELS A 050-AZUL M,P00151-02797A-050-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,PLAYERA HOMBRE PREMIUM FIT - SF BLUE ANGELS A 050-AZUL,ALMACEN ACAPULCO
084575d0-5ed1-5f40-94e3-83b110c080b9,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,1.000,4.000,5.000,PLAYERA BÁSICA ALGODÓN - SF FROGS AUTHENTIC A 224-VERDE M,P00122-03172A-224-64,73.940,289.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2025,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF FROGS AUTHENTIC A 224-VERDE,M03
a9872a1f-4ece-5b19-a73e-ccb74e65d789,30926152-fa7a-5485-8639-fa222de0d3f1,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H MANGA LARGA - SF SQUARES A 023-BLANCO XL,P10031-01613A-023-69,0.000,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA LARGA,XL,Linea,PLAY H MANGA LARGA - SF SQUARES A 023-BLANCO,M06
8057d24c-d048-51b1-b08a-376c8f43ec4a,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ATRACCION H A 211-ROJO M,P00122-02136A-211-64,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF ATRACCION H A 211-ROJO,ACA5
9fc9259a-8636-59cc-a2ee-0385287bdb0b,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,SET DE 3 PLAYERAS CON CAJA - SF DUMBAR TYPE A 000-S/C L,P99893-02005A-000-63,0.000,799.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2022,MANGA CORTA,L,Moda,SET DE 3 PLAYERAS CON CAJA - SF DUMBAR TYPE A 000-S/C,ALMACEN CEDIS
ba9fec2a-20e5-5194-ac74-b502c90fc015,d764df12-a1b1-5a44-9b7a-8f68dcfbdab2,1.000,0.000,12.000,7.000,10.000,18.000,PLAYERA BÁSICA ALGODÓN - SF IDOLOS A 022-BEIGE 2X,P00122-02251A-022-66,108.120,329.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,2X,Linea,PLAYERA BÁSICA ALGODÓN - SF IDOLOS A 022-BEIGE,FORUM
75cf19fa-bc4d-5d6b-9e57-eac0fd5e702e,f89c56fe-7031-55d6-ae29-c301a141864b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF SANA DISTANCIA A 265-GRIS 2X,P00122-00496A-265-66,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2021,MANGA CORTA,2X,Linea,PLAYERA BÁSICA ALGODÓN - SF SANA DISTANCIA A 265-GRIS,M01
106fb32a-14fa-589f-94b8-3ba696fc012a,91f240b5-7847-5c33-b34c-a02ab13d8622,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE COMBINADA - SF SCRATCHES STREET A 034-BLANCO/NEGRO M,P00442-01630A-034-64,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,M,Moda,PLAYERA HOMBRE COMBINADA - SF SCRATCHES STREET A 034-BLANCO/NEGRO,ALMACEN ACAPULCO
ceffa44e-5597-5c91-8ff2-d6e30dd8ca77,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF VALLARTA ANDE A 023-BLANCO S,P00122-19083A-023-65,66.990,299.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2018,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF VALLARTA ANDE A 023-BLANCO,M03
0d18a158-e5a7-5b38-aadb-36e9f99252da,d764df12-a1b1-5a44-9b7a-8f68dcfbdab2,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA ADOLESCENTE PREMIUM - SF SPORT OUT 2 A 211-ROJO XL,P00141-01321A-211-69,0.000,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2022,MANGA CORTA,XL,Linea,PLAYERA ADOLESCENTE PREMIUM - SF SPORT OUT 2 A 211-ROJO,FORUM
29a86e5c-f2e3-59c4-8d79-54c396e8af28,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF TEAM INFIERNO A 211-ROJO M,P00122-02433A-211-64,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2023,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF TEAM INFIERNO A 211-ROJO,M03
8764d556-0cf6-5641-90d9-297c171616ce,0754002b-418b-598b-bb00-bfb5b5c67fec,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF BLUE ANGELS A 050-AZUL M,P00151-02797A-050-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,PLAYERA HOMBRE PREMIUM FIT - SF BLUE ANGELS A 050-AZUL,M02
5800245b-4fd8-51eb-9ef4-23e7a5ed0cd9,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE 2 FIBRAS - SF GRAN OLA A 219-AZUL L,P00156-02258A-219-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2023,MANGA CORTA,L,Linea,PLAYERA HOMBRE 2 FIBRAS - SF GRAN OLA A 219-AZUL,PV6
e6c5afc5-939c-5367-ab6a-3da441895167,14d0eb14-64d3-59cb-9cd9-a466f778bb91,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF MEDIA NARANJA H A 211-ROJO 2X,P00122-02652A-211-66,0.000,259.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,2X,Linea,PLAYERA BÁSICA ALGODÓN - SF MEDIA NARANJA H A 211-ROJO,ISLA
54e8ef77-0061-5bef-9fe3-2957c69d51aa,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF BEACH BAR A 173-NEGRO L,P00151-02782A-173-63,97.090,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM FIT - SF BEACH BAR A 173-NEGRO,ACA5
524114e6-664f-58dd-8644-77a827532b44,b46a3bdb-7375-53d8-b012-2732e5e0ac09,2.000,0.000,10.000,3.000,4.000,4.000,PLAYERA HOMBRE ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL XL,P73277-02965A-014-69,113.850,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2025,MANGA CORTA,XL,Linea,PLAYERA HOMBRE ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL,PLAYA 4
9a2b838a-8ac0-559e-8080-601516bb1518,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAYERA HOMBRE 2 FIBRAS - SF VINTAGE MOTORCYCLE A 241-VINO M,P00156-18827A-241-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2023,MANGA CORTA,M,Linea,PLAYERA HOMBRE 2 FIBRAS - SF VINTAGE MOTORCYCLE A 241-VINO,ALMACEN CEDIS
a6640453-ccc0-5909-bc60-2278ce1d88e9,a388dc74-8f38-5063-847e-39868a747e31,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA CAB SUBLIM - SF BEACH COLLAGE A 000-S/C XL,P00230-01485A-000-69,144.760,459.000,SEÑOR FROGS,CAMISAS,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2022,MANGA CORTA,XL,Moda,PLAYERA CAB SUBLIM - SF BEACH COLLAGE A 000-S/C,M04
166d93af-61f5-521d-956a-00f672a45899,d764df12-a1b1-5a44-9b7a-8f68dcfbdab2,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF VIBES GATSBY A 309-CAFE L,P00122-01789A-309-63,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF VIBES GATSBY A 309-CAFE,FORUM
714e86fb-7f01-5a4f-a779-2884070e0f2f,7ec53026-31fa-5c7e-91fa-07c748eb272c,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA CAB SUBLIM - SF SPLATTERS STREET A 120-AZUL M,P00230-01825A-120-64,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,M,Moda,PLAYERA CAB SUBLIM - SF SPLATTERS STREET A 120-AZUL,ALMACEN MAZATLAN - CABOS
28a3f640-80d4-57a5-9963-2b023f4fec41,42e3d76f-5315-580b-a90d-67d8834b31ce,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ANDERSON ICON P15 A 440-AZUL S,P00122-06929A-440-65,69.760,319.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2015,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF ANDERSON ICON P15 A 440-AZUL,ALMACEN MAZATLAN
41fd7e74-ac9b-54ad-b8cc-0259e060ca17,7f9a10e5-ce48-5b80-8090-b192cf52640f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF LISTA H A 173-NEGRO 2X,P00122-03183A-173-66,92.590,279.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2025,MANGA CORTA,2X,Linea,PLAYERA BÁSICA ALGODÓN - SF LISTA H A 173-NEGRO,ALMACEN CANCUN
7c602554-7085-5a76-ad05-c857212bbb85,a388dc74-8f38-5063-847e-39868a747e31,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF KEEP ON SURFING A 444-VERDE AQUA 3X,P99894-02458A-444-67,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2023,MANGA CORTA,3X,Linea,PLAYERA DE CABALLERO - SF KEEP ON SURFING A 444-VERDE AQUA,M04
db4d6ac5-faa4-515a-97a8-79604d4abf9a,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAYERA CAB SUBLIM - SF SWAGGER A 173-NEGRO XL,P00230-02710A-173-69,145.490,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,XL,Moda,PLAYERA CAB SUBLIM - SF SWAGGER A 173-NEGRO,ALMACEN CEDIS
1a804814-a010-59c6-9769-5e9bb1148057,9c625f17-4585-5073-a57d-78eca40b5180,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF VIVA MEXICO A 023-BLANCO L,P00122-02070A-023-63,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF VIVA MEXICO A 023-BLANCO,ALMACEN CARIBE
3b3f10d5-c0da-5db9-8801-9cfdc9b43d4c,8d1762f9-2ea6-5aa3-b47e-f0fae439d652,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE SLUB  - SF SLOW LIFE A 009-BEIGE S,P10045-01341A-009-65,0.000,399.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,S,Linea,PLAYERA HOMBRE SLUB  - SF SLOW LIFE A 009-BEIGE,PV2
8ace298d-648d-55e3-aab6-46563d882929,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF PARADISE LIFE A 094-AZUL S,P00151-01451A-094-65,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA CORTA,S,Linea,PLAYERA HOMBRE PREMIUM FIT - SF PARADISE LIFE A 094-AZUL,ALMACEN CEDIS
5c85a001-dfa1-57e5-8878-dd1d8b66a290,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA RANGLAN MANGA LARGA - SF MOTO SHOP A 265-GRIS S,P99851-01635A-265-65,0.000,499.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA LARGA,S,Moda,PLAYERA RANGLAN MANGA LARGA - SF MOTO SHOP A 265-GRIS,ACA5
027f0f61-45b4-5ac6-8587-880dedf807c9,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF HAPPY MONA A 173-NEGRO M,P00151-01783A-173-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,M,Linea,PLAYERA HOMBRE PREMIUM FIT - SF HAPPY MONA A 173-NEGRO,ACA5
a069b27f-8f7d-59d9-a72c-365d206faca5,038b98d4-55c6-5318-8090-3508e8a22ad3,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF TROPICAL PLAZA A 067-GRIS JASPE 2X,P00122-02235A-067-66,76.580,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,2X,Linea,PLAYERA BÁSICA ALGODÓN - SF TROPICAL PLAZA A 067-GRIS JASPE,M10
75500be2-8a3a-59f7-bc53-3010d0836603,d19cda86-e40a-50b7-844c-53c5c679ad38,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO MARINO A 211-ROJO M,P00151-19996A-211-64,0.000,339.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,PLAYERA HOMBRE PREMIUM FIT - PERSONALIZADO MARINO A 211-ROJO,PLAYA 1
2c481803-8188-5659-9f39-eb00936762fd,5fa41a78-7ac2-5949-a3ce-2e3fb2eeae7a,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE 2 FIBRAS - SF CLASSICS 83 A 219-AZUL 2X,P00156-00904A-219-66,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2020,MANGA CORTA,2X,Linea,PLAYERA HOMBRE 2 FIBRAS - SF CLASSICS 83 A 219-AZUL,M09
88a03f36-280d-551c-b1b7-b3849b8b98b0,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H MANGA LARGA - SF SQUARES A 023-BLANCO S,P10031-01613A-023-65,0.000,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA LARGA,S,Linea,PLAY H MANGA LARGA - SF SQUARES A 023-BLANCO,M03
34fd9a8f-9b79-59cb-8675-f38d583452b3,9e6158f0-778f-5cae-8b6c-05449b191eca,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE 2 FIBRAS - SF SELLO CHELA ONE A 241-VINO 2X,P00156-02441A-241-66,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2023,MANGA CORTA,2X,Linea,PLAYERA HOMBRE 2 FIBRAS - SF SELLO CHELA ONE A 241-VINO,PUNTA LANGOSTA
81471192-46f3-5a28-868d-de5932a37852,42e3d76f-5315-580b-a90d-67d8834b31ce,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA ADOLESCENTE PREMIUM - SF SMILE A 094-AZUL XL,P00141-02791A-094-69,0.000,349.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,XL,Linea,PLAYERA ADOLESCENTE PREMIUM - SF SMILE A 094-AZUL,ALMACEN MAZATLAN
9bcfe864-a984-5df4-97ae-59a50d94fe2b,a388dc74-8f38-5063-847e-39868a747e31,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF PLAYA COMBI A 265-GRIS S,P00122-02963A-265-65,0.000,329.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF PLAYA COMBI A 265-GRIS,M04
c560baee-56ba-5304-8925-1322ab3ca250,555e0aee-09bd-5836-a45d-0c18ba1ffdfc,9.000,0.000,11.000,6.000,15.000,17.000,PLAYERA BÁSICA ALGODÓN - SF FRIENDS A 023-BLANCO L,P00122-01755A-023-63,73.000,289.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF FRIENDS A 023-BLANCO,CABOS
eb42bf43-6c79-5192-bec8-0d7963e545b9,d6fecbed-b5df-55cd-8f93-a98667ac9d3b,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF NEVER GIVE STREET A 023-BLANCO L,P00294-01628A-023-63,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,L,Moda,PLAYERA DE CABALLERO - SF NEVER GIVE STREET A 023-BLANCO,PV4
7440455f-cc66-5d47-b8a7-ec04763a643c,42e3d76f-5315-580b-a90d-67d8834b31ce,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF COLORFUL MELTED A 173-NEGRO XL,P00122-03193A-173-69,0.000,289.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,XL,Linea,PLAYERA BÁSICA ALGODÓN - SF COLORFUL MELTED A 173-NEGRO,ALMACEN MAZATLAN
89c2cd2a-5eec-52c3-8f4b-427503718a5d,14d0eb14-64d3-59cb-9cd9-a466f778bb91,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA 2 RINGER MANGA - SF RETRO MONO A 066-GRIS M,P79975-03217A-066-64,0.000,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,M,Moda,PLAYERA 2 RINGER MANGA - SF RETRO MONO A 066-GRIS,ISLA
5b11a68d-e9b7-57a4-bf18-10818cd40331,555e0aee-09bd-5836-a45d-0c18ba1ffdfc,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H BLOQUE C BOLSA - SF TIPO SIGN BORD CH A 120-AZUL XL,P90533-19828A-120-69,152.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2019,MANGA CORTA,XL,Moda,PLAY H BLOQUE C BOLSA - SF TIPO SIGN BORD CH A 120-AZUL,CABOS
26bbc6e4-104d-56cb-8f7b-c36aa7a674b4,9e6158f0-778f-5cae-8b6c-05449b191eca,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA DE CABALLERO - SF FLORAL STREET A 120-AZUL XL,P01047-02290A-120-69,153.600,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2023,MANGA CORTA,XL,Moda,PLAYERA DE CABALLERO - SF FLORAL STREET A 120-AZUL,PUNTA LANGOSTA
d1d9b137-5927-5ebe-a0f0-9fd9a42ab156,8d1762f9-2ea6-5aa3-b47e-f0fae439d652,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF PLAYA COMBI A 265-GRIS XL,P00122-02963A-265-69,0.000,329.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,XL,Linea,PLAYERA BÁSICA ALGODÓN - SF PLAYA COMBI A 265-GRIS,PV2
2d1d88fa-dc6a-5497-8d8f-0f36d4f8ec2f,14d0eb14-64d3-59cb-9cd9-a466f778bb91,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF SOMOS VERDES A 223-VERDE XL,P00122-03005A-223-69,69.640,149.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,XL,Linea,PLAYERA BÁSICA ALGODÓN - SF SOMOS VERDES A 223-VERDE,ISLA
3784074d-a364-5390-8ec2-3dd1e4adfbf4,d19cda86-e40a-50b7-844c-53c5c679ad38,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF OLYMPIQUE 24 A 201-AZUL M,P00122-02817A-201-64,0.000,259.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF OLYMPIQUE 24 A 201-AZUL,PLAYA 1
